,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle,Exports
2022-01-31 06:00:00,-1044378.997,-161880.66468,-775634.75262,-2243449.31328,-523921.56012,-324300.8034,-80448.6501,-266077.29078000004,-262648.45278,-426309.25175999996,-390412.21212,-645975.51606,-298937.89170000004,-271972.04454,-221383.19448,-20849.095260000002,-409931.23121999996,-851328.8494200001,0.0
2022-01-31 07:00:00,-1138556.145,-166881.6324,-818037.99,-2501071.69032,-530083.1844,-344141.31402,-91346.63328,-287649.23544,-265554.66042,-418875.66378000006,-434582.16732,-638404.50618,-328424.49486000004,-252007.09632,-247676.1147,-22570.24392,-459686.15658,-939329.0802000001,0.0
2022-01-31 08:00:00,-1216427.732,-169554.10248,-879799.61412,-2681214.5417400002,-562298.3478,-360983.75166,-101716.72686000001,-301599.26244,-266344.6212,-438101.5275,-471256.59042,-673314.18084,-359018.33814,-271059.14808,-277384.95918,-25310.363400000002,-506760.65621999995,-1034675.9388,-3070.5696000000003
2022-01-31 09:00:00,-1261473.097,-171825.444,-919667.5173,-2778537.00474,-576984.76416,-374396.27904,-106667.84268,-311313.59406,-268813.36188,-447636.45276,-499938.27912,-691337.9289599999,-376007.21802000003,-262690.19658,-294333.7257,-27678.22344,-531806.33646,-1098757.19772,0.0
2022-01-31 10:00:00,-1325998.54,-172892.80133999998,-946889.7328799999,-2878027.88868,-600046.3097999999,-379839.57228,-113884.5204,-321031.68426,-268981.4232,-466568.172,-526771.9296,-719442.75186,-392106.22164,-280442.5785,-310665.27492,-28956.054959999998,-556003.9926,-1150185.49758,-1620.0198
2022-01-31 11:00:00,-1374363.289,-174377.00321999998,-963996.94566,-2948519.9205,-606502.58634,-385295.42772,-116856.54792,-333612.468,-270989.75231999997,-482318.91036000004,-541800.28854,-742842.53946,-412652.80224,-298718.20818,-316155.54978,-30240.616140000002,-574754.97744,-1198278.7614,-3676.4532000000004
2022-01-31 12:00:00,-1390012.556,-172987.04178000003,-951445.3246200001,-2961681.50628,-620064.1099800001,-378300.25674,-111525.20442,-330496.2045,-269911.51992,-479334.2967,-539049.58128,-754252.4870999999,-405792.83178,-293447.41146000003,-299522.71692000004,-29226.43836,-550993.4098200001,-1194061.4002800002,0.0
2022-01-31 13:00:00,-1362681.75,-176461.94663999998,-960197.12586,-2897654.05188,-618013.6011,-371393.98506,-109906.72056,-321967.24056,-273062.5821,-492077.79558000003,-534282.9029999999,-798189.1457400001,-406785.04020000005,-285420.75534000003,-312599.46186,-29154.40794,-560527.80966,-1197581.2682400001,-2961.1890000000003
2022-01-31 14:00:00,-1358096.973,-178309.026,-984500.81352,-2872302.3252,-631044.90918,-373363.06392,-112360.92336,-324978.86484,-277229.70954,-513955.19700000004,-534967.54542,-824852.6962199999,-420174.27522,-299611.80396,-327517.58592,-30308.072760000003,-580859.6346,-1222012.01682,-362.7036
2022-01-31 15:00:00,-1356923.682,-177176.65644,-988568.04816,-2845594.50588,-634886.0091,-367389.09270000004,-114319.37664,-328945.56408,-277802.42868,-515681.16137999995,-534019.878,-823953.39642,-425307.68153999996,-304139.14019999997,-320453.0658,-30799.3203,-582266.9601,-1223966.93958,-1807.6085999999998
2022-01-31 16:00:00,-1332676.784,-176279.44698,-947129.17068,-2796136.29288,-619227.7408799999,-357329.15442,-115560.25992,-334226.04264000006,-276125.66982,-505447.08606000006,-524683.2591,-801417.7357200001,-421492.43304000003,-341683.0767,-312245.25821999996,-30374.67132,-575810.87382,-1203254.073,0.0
2022-01-31 17:00:00,-1289035.153,-176729.41188,-914515.89894,-2763692.89812,-598864.7435399999,-359764.25435999996,-120925.39788,-342766.35666000005,-274767.03702,-502981.8822,-522452.35224,-789667.40664,-408297.77226000006,-337773.2526,-308468.54052,-31021.73676,-564539.12298,-1168308.83736,-1272.7512
2022-01-31 18:00:00,-1476928.317,-189220.12829999998,-988686.8321400001,-2968277.87844,-678983.20308,-421175.78118000005,-135927.92429999998,-399887.07318000006,-297711.00198,-635567.50908,-585090.4122,-918168.70068,-453595.08726000006,-356405.22918,-322199.56692,-35203.9842,-597597.66234,-1263140.65206,-4787.9874
2022-01-31 19:00:00,-1481447.675,-189693.04284,-1024257.3012,-2986574.14188,-693178.02036,-428188.83282,-135813.82878,-415996.82586000004,-300644.87922,-693547.9992000001,-594592.52832,-927262.74186,-456926.50962,-353176.17426,-304666.23348,-36153.638640000005,-588899.72358,-1265065.40412,-510.6906
2022-01-31 20:00:00,-1416363.747,-186912.78228,-1035745.04376,-2924146.71486,-700987.56336,-408598.73334,-125124.88464,-390553.67988,-301298.98554,-708285.49848,-572694.0975,-948833.1619200001,-441387.00018,-347538.97332,-299357.07732,-33999.98364,-566455.01346,-1227793.78386,0.0
2022-01-31 21:00:00,-1211893.632,-180210.0825,-994589.9208,-2614109.12154,-666880.2,-381079.87092,-106198.30241999999,-343848.37914,-292801.86936,-653237.91036,-522753.4116,-908514.1989000001,-413013.6423,-350643.4344,-292378.14774,-30342.522419999998,-534266.10342,-1113155.68896,0.0
2022-01-31 22:00:00,-1084131.759,-174500.14554,-976507.72002,-2355263.94348,-661658.78394,-345771.46296,-91658.07377999999,-299293.69176,-289161.27954,-633315.22002,-465304.6755,-901026.39312,-382025.26152,-331971.60402,-277730.26722000004,-26409.679379999998,-495592.91586,-1022012.70696,-1928.0772
2022-01-31 23:00:00,-971134.378,-168870.40253999998,-980343.2772,-2143263.8682,-647837.85528,-314482.69565999997,-80031.47418,-259544.83464000002,-285805.39554,-605097.02358,-410244.3135,-867312.2618999999,-348503.07366,-310690.27206,-257633.19288000002,-22732.32654,-461938.80096,-933840.17244,0.0
2022-02-01 00:00:00,-889623.182,-165134.69784,-939152.2895999999,-2000106.22644,-624299.9049,-311106.73104,-74148.21792,-235448.9928,-278233.34868,-558633.85578,-377981.11637999996,-814212.8064,-321880.29552,-296513.50302,-249324.46434,-20805.25608,-439404.28308,-860345.1662399999,0.0
2022-02-01 01:00:00,-852023.687,-162994.04352,-918792.4347,-1917881.23968,-610554.52962,-307556.96958000003,-70557.98022,-224547.07716,-272423.53278,-537920.44614,-358506.96966,-786202.24158,-309662.15112,-289140.35850000003,-240448.72446,-19853.27946,-421090.14654,-834778.89306,-1603.8414000000002
2022-02-01 02:00:00,-832208.503,-161630.00028,-889521.5032200001,-1870219.6594200002,-591328.47312,-313605.55674,-68314.7367,-219274.2027,-270375.77826,-519751.4868,-350679.7602,-758759.45544,-301610.72466,-285164.30124,-234185.55299999999,-19512.74934,-408850.2306,-818757.98802,-117.75959999999999
2022-02-01 03:00:00,-831446.955,-160797.1239,-830396.4782400001,-1880407.30878,-578477.45214,-300933.98244,-66569.5485,-218313.2259,-268897.98978,-508113.54216,-349870.09806,-737020.1853,-296604.4599,-283754.40282,-227689.6797,-19114.0866,-401974.36902,-806301.5977800001,0.0
2022-02-01 04:00:00,-884536.745,-160685.51058,-830806.96608,-1986104.66166,-567094.57308,-314092.71684,-69238.49688,-227841.37236,-268166.28258,-502319.02014000004,-358523.45172,-721345.41486,-293732.42850000004,-290458.85022,-226120.82598,-19114.515,-401606.37972,-814382.55738,-3027.5028
2022-02-01 05:00:00,-979352.296,-162002.04551999999,-822580.1929799999,-2142286.66008,-558728.9845199999,-322418.26386,-74147.38758000001,-252025.23402,-267583.13694,-496871.74656,-379177.79886,-701806.60494,-298359.38664,-289657.26216,-227341.23048000003,-20229.2811,-412233.42257999995,-843222.26394,-1105.8894
2022-02-01 06:00:00,-1073530.834,-163476.59454,-787300.70958,-2358851.94972,-534081.1455,-332364.9987,-81340.31808,-278963.23014,-262791.24606,-462388.57055999996,-409438.09619999997,-661746.74076,-298526.33916,-280363.26276,-227813.06016,-21043.1214,-427213.87884,-866838.14784,0.0
2022-02-01 07:00:00,-1161610.455,-168225.58242,-820638.89838,-2600334.2106,-538535.7495,-355299.31836000003,-91495.44683999999,-301010.92938,-265542.40943999996,-458539.56288,-454791.95622,-666534.2657400001,-329773.89564,-255115.28196,-254811.5829,-22741.42752,-480338.03538,-961998.1181999999,-9748.305
2022-02-01 08:00:00,-1230895.187,-170298.28872,-884386.35054,-2764048.0152600002,-567340.22646,-363141.50544,-101732.54364,-313738.44894000003,-265981.14396,-480208.33853999997,-481403.45106000005,-703036.3473,-357065.76402,-281507.88456000003,-281171.39904,-26017.59636,-524375.4360600001,-1056423.24648,-5958.3132
2022-02-01 09:00:00,-1269120.755,-172113.9336,-918752.59476,-2841299.38764,-577812.6660600001,-371508.68916,-109103.91534,-321042.38544,-268447.80564000004,-487403.39466000005,-510468.51744,-724984.8354000001,-379056.70656,-282279.01716,-297685.89396,-27681.51078,-548272.35666,-1112406.5761199999,-66.654
2022-02-01 10:00:00,-1329714.791,-174447.39564000003,-940141.76508,-2918894.28264,-601035.4791,-357723.37566,-118301.33196,-330834.92652,-268835.8554,-502393.35131999996,-535726.35774,-748059.2141399999,-396704.32451999997,-289490.30838,-314627.98248,-29302.42644,-570355.44804,-1175142.02904,-6012.367200000001
2022-02-01 11:00:00,-1381467.606,-176546.77236,-957726.3263399999,-2977970.3163,-608991.66342,-367385.79402000003,-121940.36064,-341927.69814,-270500.9013,-524520.4318199999,-557131.04622,-777067.49358,-418129.94789999997,-300766.97322,-316953.22428,-30170.2716,-583199.4294,-1212535.72062,-2366.8218
2022-02-01 12:00:00,-1390008.552,-174086.19522,-943580.1614399999,-2975528.38338,-623582.59446,-368902.65132,-116235.97902,-334278.19404,-269181.82998,-521729.35038,-547608.86208,-788402.13858,-410478.3333,-287364.41244,-297978.88554,-30018.20472,-565264.75068,-1202169.53556,0.0
2022-02-01 13:00:00,-1363761.419,-177452.1945,-954309.61206,-2911662.9864000003,-625859.6148,-387686.70864,-115278.01740000001,-327498.55992,-272323.42074,-534136.5351,-544179.79602,-819268.8537600001,-411994.50642,-291874.6908,-311263.50528,-29494.58274,-574555.42368,-1210871.45088,-2291.1714
2022-02-01 14:00:00,-1356628.303,-178945.91568,-990761.7497400001,-2886802.0536599997,-644124.80538,-396048.8889,-117328.0185,-330200.4573,-276527.46744000004,-561701.73528,-543807.5643,-841347.23652,-428643.0918,-305369.31726,-325347.38586000004,-30510.81054,-592678.84032,-1225170.77508,-645.4098
2022-02-01 15:00:00,-1358019.569,-177576.34608000002,-990209.8206000001,-2852550.2187,-644172.04656,-397103.99903999997,-118558.49418000001,-335601.9261,-277491.74543999997,-568792.13454,-539781.73956,-840250.82988,-432277.41564,-306849.13685999997,-322195.9419,-30318.668100000003,-594130.27338,-1225038.23694,-482.08860000000004
2022-02-01 16:00:00,-1331942.921,-175813.44353999998,-954808.7887800001,-2784014.3583,-625311.7101,-385945.63938,-119273.70924,-340323.17634,-275882.21766,-556403.07744,-531632.6580599999,-808086.7368000001,-426405.89124,-336720.35501999996,-311681.16,-30671.45046,-583045.2129599999,-1197968.0895,-1354.8024
2022-02-01 17:00:00,-1291549.148,-176870.68812,-912810.6149399999,-2738640.9103200003,-604354.16286,-391307.03010000003,-125130.44880000001,-347580.78642,-274380.60636,-547490.41452,-524894.6581199999,-786887.59968,-412400.2869,-342921.30893999996,-308554.34148,-30632.142239999997,-570746.2824,-1147982.83488,-825.6276
2022-02-01 18:00:00,-1471848.727,-188481.56922,-989452.79622,-2940578.3685600003,-683423.45064,-416266.99254,-139652.13402,-404283.23964,-297287.13672,-669372.54678,-588293.07768,-895908.8010600001,-462629.64132,-362852.01666,-319297.88519999996,-35602.33446,-600196.42116,-1235472.02982,-6642.2538
2022-02-01 19:00:00,-1451763.507,-188359.66548000003,-1021657.34664,-2891887.78788,-695476.3964399999,-426240.2025,-135640.59012,-418357.1385,-299617.38450000004,-676564.7187600001,-583947.41454,-898851.24504,-462445.46838,-357562.96632,-308089.48968,-36215.04852,-582130.41012,-1249717.3579799999,0.0
2022-02-01 20:00:00,-1371613.341,-185262.42168,-1033293.0837600001,-2796872.71626,-698045.74812,-404592.79517999996,-123307.71894,-391348.56348,-299688.64002,-676797.87042,-560179.52424,-900843.6024,-457961.18004,-346638.39713999996,-300893.77962,-34655.589360000005,-552774.83562,-1199929.6134,0.0
2022-02-01 21:00:00,-1170881.507,-179018.20692000003,-996853.5927,-2546324.7125399997,-660288.24288,-376272.26406,-105585.42204,-342699.22890000005,-291541.35402,-621652.7356199999,-514413.91134000005,-861073.3189800001,-411842.5857,-350278.73118,-292273.09272,-31277.326500000003,-521827.05456,-1073980.39896,0.0
2022-02-01 22:00:00,-1062019.021,-173648.36034,-971027.7809400001,-2329246.79568,-659344.08456,-347973.94295999996,-92179.88136,-298886.51394,-288296.14086000004,-610085.55132,-459254.77542,-852702.8353200001,-384034.35168,-333343.0611,-278024.74938,-27555.71112,-491018.45561999996,-995595.3567,-958.5702
2022-02-01 23:00:00,-962750.281,-168304.29462,-978563.06982,-2141072.79876,-646165.35018,-330110.47566,-82292.8428,-261330.56081999998,-285666.2865,-584330.1723,-411264.19026,-829375.52418,-354129.53436,-314885.7747,-258371.73557999998,-23746.33926,-458931.23766,-931401.6175800001,0.0
2022-02-02 00:00:00,-895019.288,-165281.86458000002,-935513.4360600001,-1996008.3675,-625069.3428,-307581.28380000003,-74513.51082000001,-235580.44608000002,-279015.4332,-556343.19594,-389859.96798,-835800.3549,-327232.68606,-300572.37126,-250282.68804,-20484.06696,-429902.24382,-878360.49252,-3649.3632000000002
2022-02-02 01:00:00,-854905.179,-163094.16438,-914762.2806,-1913673.76578,-610711.8696,-301273.45542,-70889.29344,-224785.13022,-272638.8189,-536640.0795,-373258.81278,-805021.5826800001,-314541.35244,-293850.91511999996,-241475.27418,-19400.69754,-415834.81506,-846191.88486,0.0
2022-02-02 02:00:00,-834686.486,-161752.76208,-879740.72046,-1860635.6937000002,-589953.76272,-300589.2099,-68113.72260000001,-219147.0246,-270675.9216,-519303.16494,-359592.29964,-769065.6267,-305293.78026,-288881.1261,-235942.1505,-19024.09488,-405148.47408,-833253.0544799999,0.0
2022-02-02 03:00:00,-834413.662,-160839.56826,-827025.87366,-1867512.2281199999,-574402.78728,-291945.85938,-66504.47328,-218953.95984,-269167.81374,-505937.97702,-356500.53306,-747498.19536,-301091.17122,-284883.96510000003,-229726.1232,-19168.4871,-395687.15928,-822664.7856000001,0.0
2022-02-02 04:00:00,-887048.304,-160581.18636,-823219.97436,-1971630.65736,-565293.37032,-297657.16596,-68690.853,-229184.0775,-268581.87972,-501422.84892,-368505.09738,-732263.7873600001,-296762.59242,-291499.03314,-228275.42724,-19389.49236,-398556.19314000005,-830177.0240399999,0.0
2022-02-02 05:00:00,-977591.837,-161736.20316,-815053.14702,-2129116.38408,-557029.46502,-304033.41486,-75582.39276,-256207.94136,-267662.33928,-494316.71856000007,-381886.31124,-701303.5007999999,-302253.90048,-290516.55948,-229031.16894,-20094.991560000002,-409560.94746,-856450.6876800001,-3615.4818
2022-02-02 06:00:00,-1071689.725,-162824.11362,-785023.0050600001,-2346520.302,-531109.2339,-334443.33846,-84290.4783,-283460.75982,-262659.41226,-459437.22972,-408162.67884,-655387.06212,-303611.51394,-278503.26714,-229752.20898,-20676.359340000003,-421112.53674,-886252.04136,-202.0662
2022-02-02 07:00:00,-1158244.599,-167528.37654000003,-821254.33404,-2579066.33166,-537605.7624,-350499.01824,-95864.02308000001,-302605.51104,-265492.71,-463784.55228,-446978.7693,-654011.27064,-335260.63998000004,-251632.86246000003,-255766.26473999998,-22990.47534,-473924.86092,-967332.4088399999,-2154.1212
2022-02-02 08:00:00,-1235729.614,-170043.34913999998,-878300.4447,-2734546.63608,-566590.83516,-367551.72342,-101862.23039999999,-314169.0426,-266341.824,-489333.61386,-469647.37386,-678315.97008,-362789.76384,-270619.06662,-282229.14384,-25487.264880000002,-521912.99159999995,-1055744.38872,-1200.7674
2022-02-02 09:00:00,-1278421.984,-172541.59272,-909832.0896,-2806764.40422,-581875.54614,-373326.82632,-109983.93588,-321703.53264,-268910.0316,-507138.2883,-488565.8064,-700219.42956,-384737.81598,-277201.99206,-296724.66516000003,-27478.99728,-549122.12712,-1117432.94922,-425.8044
2022-02-02 10:00:00,-1341827.333,-174537.58140000002,-936228.71034,-2884791.45024,-600421.2543,-382100.17734,-119883.9033,-332068.842,-268887.03408,-517520.01672,-514968.68934000004,-724665.0058200001,-402037.272,-289875.04308,-313233.95376,-29616.18534,-574983.4859999999,-1189782.7956,-985.5720000000001
2022-02-02 11:00:00,-1394526.152,-176228.07048000002,-954202.2348600001,-2948194.79262,-602919.15516,-393565.10507999995,-123770.98062,-343379.53314,-271029.06054000003,-535461.75396,-536628.4093800001,-752308.09542,-421267.0392,-297338.11254,-319349.37762,-30750.96024,-589845.22254,-1226369.9826,-1988.2422000000001
2022-02-02 12:00:00,-1409837.028,-174183.06654,-942851.33208,-2954063.61684,-614376.09576,-375757.44191999995,-116611.83576,-333773.04114,-270001.2546,-530785.59786,-531112.9635,-763926.78852,-411911.02764000004,-298303.91388,-300151.58040000004,-29745.8721,-570799.33974,-1208158.9077599999,-229.5594
2022-02-02 13:00:00,-1383537.689,-178142.36832,-956559.53862,-2885016.2972399998,-619344.98262,-379070.0739,-116180.33615999999,-327344.68367999996,-273300.9237,-543762.39834,-537429.30696,-797949.32364,-413209.88856000005,-301904.53524,-315905.23818,-29758.02984,-576677.30904,-1217046.16026,-103.89959999999999
2022-02-02 14:00:00,-1374525.222,-179926.59384,-993562.28244,-2867601.60666,-636897.5461800001,-390290.39784,-119469.23856,-330678.34254000004,-277121.75526,-561077.17218,-538276.0005,-822549.37086,-429889.06925999996,-306363.53412,-330393.79296,-30905.836919999998,-595021.51674,-1232494.2944999998,-2655.0467999999996
2022-02-02 15:00:00,-1374170.364,-178475.37876,-995440.54554,-2853194.0787,-636737.25654,-391605.165,-119074.77036,-336022.47755999997,-278389.06956000003,-556893.2628,-544806.65988,-810261.48294,-432723.79206,-300604.33872,-323819.18604,-31232.97576,-595376.2206,-1232922.0216599999,-2145.0240000000003
2022-02-02 16:00:00,-1347428.563,-176465.5767,-957776.5927800001,-2799797.4295200002,-623201.30964,-394607.55096,-118957.81212,-339112.74222,-276260.61329999997,-545813.51328,-534224.67462,-793863.77238,-425324.37276,-328572.57132000005,-313490.94588,-31816.44522,-589156.6968,-1228366.5344999998,0.0
2022-02-02 17:00:00,-1309095.936,-177250.28832,-915131.32704,-2761132.52898,-602659.04076,-387782.23806,-125253.77256,-346145.43096,-275229.24282,-550691.86914,-528019.49844,-786430.65816,-411867.69498000003,-340942.96908,-309496.91724,-31035.26916,-581209.73694,-1172343.74166,-1147.293
